road	R314
km	6.76
type	Box Culvert
lrpName	LRP006a
name	BAKSHARA CULVERT
length	6.4
condition	A
structureNr	101621
est cost	0
roadName	Gafargaon-Bormi-Mawna Road
chainage	6.76
width	4.25
constructionYear	1999
spans	2
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.23222222222222
lon	90.47430555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101621&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101621&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101621&vRoadID=111&vSurveyYear=2004&vSubdivID=529
