road	R314
km	7.525
type	Slab Culvert
lrpName	LRP007a
name	SHATKAMAR CULVERT
length	1.5
condition	C
structureNr	101624
est cost	0.15
roadName	Gafargaon-Bormi-Mawna Road
chainage	7.525
width	8.05
constructionYear	1976
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.23391666666667
lon	90.48219444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101624&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101624&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101624&vRoadID=111&vSurveyYear=2004&vSubdivID=529
