road	R314
km	14.07
type	RCC Girder Bridge
lrpName	LRP014c
name	BORKAL BRIDGE(1)
length	19
condition	C
structureNr	101634
est cost	0.58
roadName	Gafargaon-Bormi-Mawna Road
chainage	14.07
width	4.5
constructionYear	2001
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.26125
lon	90.51986111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101634&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101634&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101634&vRoadID=111&vSurveyYear=2004&vSubdivID=529
