road	R314
km	30.633
type	Box Culvert
lrpName	LRP031b
name	MOLMOL CULVERT 2
length	1.5
condition	A
structureNr	108783
est cost	0
roadName	Gafargaon-Bormi-Mawna Road
chainage	30.633
width	5.35
constructionYear	1995
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.358944444444447
lon	90.57819444444443
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108783&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108783&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108783&vRoadID=111&vSurveyYear=2004&vSubdivID=529
