road	R162
km	28.693
type	Truss with Steel Deck
lrpName	LRP029a
name	Sonaram Karbaripara bridge
length	43.9
condition	C
structureNr	121004
est cost	0.45
roadName	Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road
chainage	28.693
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-2
lat	22.85132903936877
lon	92.02854717358804
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121004&vRoadID=83&vSurveyYear=2013&vSubdivID=571
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121004&vRoadID=83&vSurveyYear=2013&vSubdivID=571
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121004&vRoadID=83&vSurveyYear=2013&vSubdivID=571
