road	Z8910
km	33.53
type	RCC Girder Bridge
lrpName	LRP033c
name	.
length	6
condition	A
structureNr	116738
est cost	0
roadName	Barisal (Bairagirpool)-Tumchar-Bauphaul Road
chainage	33.53
width	4.3
constructionYear	1987
spans	1
zone	Barisal
circle	Patuakhali
division	Patuakhali
sub-division	Patuakhali
lat	22.43138888888889
lon	90.55416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116738&vRoadID=771&vSurveyYear=2006&vSubdivID=862
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116738&vRoadID=771&vSurveyYear=2006&vSubdivID=862
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116738&vRoadID=771&vSurveyYear=2006&vSubdivID=862
