road	Z8910
km	0.38
type	Box Culvert
lrpName	LRPSa
name	.
length	6.5
condition	A
structureNr	116716
est cost	0
roadName	Barisal (Bairagirpool)-Tumchar-Bauphaul Road
chainage	0.38
width	7
constructionYear	1995
spans	1
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-2
lat	22.675833333333333
lon	90.37916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116716&vRoadID=771&vSurveyYear=2006&vSubdivID=349
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116716&vRoadID=771&vSurveyYear=2006&vSubdivID=349
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116716&vRoadID=771&vSurveyYear=2006&vSubdivID=349
