road	R570
km	12.928
type	RCC Girder Bridge
lrpName	LRP013a
name	
length	23.4
condition	A
structureNr	118639
est cost	0
roadName	Sayedpur-Nilphamari Road
chainage	12.928
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	25.9115278 
lon	88.8681938 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118639&vRoadID=134&vSurveyYear=2013&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118639&vRoadID=134&vSurveyYear=2013&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118639&vRoadID=134&vSurveyYear=2013&vSubdivID=300
