road	R505
km	5.76
type	Box Culvert
lrpName	LRP005c
name	.
length	5.87
condition	A
structureNr	117853
est cost	0
roadName	Nabinagar-EPZ-Kaliakoir (Chandra) Road
chainage	5.76
width	12.54
constructionYear	1996
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.96097222222222
lon	90.27019444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117853&vRoadID=122&vSurveyYear=2006&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117853&vRoadID=122&vSurveyYear=2006&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117853&vRoadID=122&vSurveyYear=2006&vSubdivID=516
