road	R505
km	2.78
type	RCC Girder Bridge
lrpName	LRP002b
name	.
length	35
condition	A
structureNr	117852
est cost	0
roadName	Nabinagar-EPZ-Kaliakoir (Chandra) Road
chainage	2.78
width	7.21
constructionYear	1996
spans	3
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.937
lon	90.26916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117852&vRoadID=122&vSurveyYear=2006&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117852&vRoadID=122&vSurveyYear=2006&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117852&vRoadID=122&vSurveyYear=2006&vSubdivID=516
