road	Z8705
km	8
type	RCC Girder Bridge
lrpName	LRP007e
name	.
length	10.3
condition	B
structureNr	112224
est cost	0.07
roadName	Bhandaria-Paikhkhali-Kathalia Road
chainage	8
width	6.62
constructionYear	1996
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.435833333333335
lon	90.115
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112224&vRoadID=773&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112224&vRoadID=773&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112224&vRoadID=773&vSurveyYear=2004&vSubdivID=584
