road	Z8705
km	0.421
type	RCC Girder Bridge
lrpName	LRPSa
name	Bhubaneswar Bridge
length	47.93
condition	B
structureNr	120867
est cost	0.117
roadName	Bhandaria-Paikhkhali-Kathalia Road
chainage	0.421
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Kawkhali
lat	22.4830549 
lon	90.0660833 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120867&vRoadID=773&vSurveyYear=2013&vSubdivID=339
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120867&vRoadID=773&vSurveyYear=2013&vSubdivID=339
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120867&vRoadID=773&vSurveyYear=2013&vSubdivID=339
