road	Z3037
km	2.852
type	RCC Girder Bridge
lrpName	LRP002b
name	MIDUARI R C C GIRDER
length	48.8
condition	C
structureNr	102736
est cost	3.15
roadName	Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road
chainage	2.852
width	4.3
constructionYear	1990
spans	3
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.441416666666665
lon	90.35633333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102736&vRoadID=251&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102736&vRoadID=251&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102736&vRoadID=251&vSurveyYear=2004&vSubdivID=529
