road	R370
km	50.492
type	PC Girder Bridge
lrpName	LRP050a
name	Thakurkona bridge
length	111.8
condition	C
structureNr	118887
est cost	0.442
roadName	Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road
chainage	50.492
width	
constructionYear	
spans	
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Netrokona
lat	24.9066389 
lon	90.81175 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118887&vRoadID=115&vSurveyYear=2013&vSubdivID=533
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118887&vRoadID=115&vSurveyYear=2013&vSubdivID=533
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118887&vRoadID=115&vSurveyYear=2013&vSubdivID=533
