road	Z2121
km	0.246
type	Slab Culvert
lrpName	LRPSc
name	PURADIA BAZAR (3) SLAB
length	1
condition	A
structureNr	106697
est cost	0
roadName	Puradia-Belabo Road
chainage	0.246
width	7.3
constructionYear	1997
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.15694444444444
lon	90.81049999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106697&vRoadID=212&vSurveyYear=2004&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106697&vRoadID=212&vSurveyYear=2004&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106697&vRoadID=212&vSurveyYear=2004&vSubdivID=523
