road	Z1433
km	6.675
type	Slab Culvert
lrpName	LRP007b
name	KAPIVPURSLAB CULVERT
length	1.2
condition	A
structureNr	107650
est cost	0
roadName	Daganbhuiyan-Taltali Bazar-Choudhurihat-Basurhat Road
chainage	6.675
width	3.7
constructionYear	1965
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.908527777777778
lon	91.318
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107650&vRoadID=522&vSurveyYear=2004&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107650&vRoadID=522&vSurveyYear=2004&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107650&vRoadID=522&vSurveyYear=2004&vSubdivID=545
