road	Z1049
km	19.008
type	Arch Masonry
lrpName	LRP018c
name	BANGA DAN ARCH
length	1.3
condition	B
structureNr	108362
est cost	0.39
roadName	Mogbari-Bagmara-Bhushi-Bangadda Road
chainage	19.008
width	3.6
constructionYear	1965
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.22375
lon	91.23644444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108362&vRoadID=464&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108362&vRoadID=464&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108362&vRoadID=464&vSurveyYear=2004&vSubdivID=543
