road	Z1049
km	5.85
type	Arch Masonry
lrpName	LRP005b
name	golachar
length	1
condition	A
structureNr	108304
est cost	0
roadName	Mogbari-Bagmara-Bhushi-Bangadda Road
chainage	5.85
width	7.3
constructionYear	1993
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.310694444444444
lon	91.16483333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108304&vRoadID=464&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108304&vRoadID=464&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108304&vRoadID=464&vSurveyYear=2004&vSubdivID=543
