road	Z1049
km	0.509
type	RCC Girder Bridge
lrpName	LRPSb
name	MAGHBART RCC
length	3.4
condition	C
structureNr	108293
est cost	0.61
roadName	Mogbari-Bagmara-Bhushi-Bangadda Road
chainage	0.509
width	4.1
constructionYear	1980
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.34561111111111
lon	91.13225
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108293&vRoadID=464&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108293&vRoadID=464&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108293&vRoadID=464&vSurveyYear=2004&vSubdivID=543
