road	Z1508
km	15.736
type	RCC Girder Bridge
lrpName	LRP015c
name	Char Fakira Bridge
length	15.7
condition	A
structureNr	121536
est cost	0
roadName	Dinmoni Bazar-Moulavibazar-Companirhat-Little Feni River Road
chainage	15.736
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.801441011111113
lon	91.24156387477478
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121536&vRoadID=505&vSurveyYear=2013&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121536&vRoadID=505&vSurveyYear=2013&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121536&vRoadID=505&vSurveyYear=2013&vSubdivID=550
