road	Z1508
km	4.76
type	Box Culvert
lrpName	LRP004a
name	.
length	1.55
condition	C
structureNr	118627
est cost	0.1
roadName	Dinmoni Bazar-Moulavibazar-Companirhat-Little Feni River Road
chainage	4.76
width	4.2
constructionYear	1985
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.826
lon	91.15261111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118627&vRoadID=505&vSurveyYear=2006&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118627&vRoadID=505&vSurveyYear=2006&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118627&vRoadID=505&vSurveyYear=2006&vSubdivID=550
