road	Z1402
km	20.966
type	Slab Culvert
lrpName	LRP020d
name	PACH GORIA SLAB CULVERT
length	4.2
condition	D
structureNr	103853
est cost	17.96
roadName	Baburhat-Matlab-Pennai Road
chainage	20.966
width	4.2
constructionYear	1962
spans	1
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Chandpur
lat	23.37513888888889
lon	90.76894444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103853&vRoadID=456&vSurveyYear=2004&vSubdivID=802
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103853&vRoadID=456&vSurveyYear=2004&vSubdivID=802
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103853&vRoadID=456&vSurveyYear=2004&vSubdivID=802
