road	Z6032
km	4.404
type	Box Culvert
lrpName	LRP004b
name	Sluice gate
length	4.06
condition	B
structureNr	111024
est cost	0.22
roadName	Taras-Hamkuria Road
chainage	4.404
width	10.3
constructionYear	1988
spans	2
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.409166666666664
lon	89.36527777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111024&vRoadID=574&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111024&vRoadID=574&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111024&vRoadID=574&vSurveyYear=2004&vSubdivID=310
