road	Z1059
km	0.323
type	Steel Beam & RCC Slab
lrpName	LRPSb
name	POLIA CLAB ROAD
length	5.6
condition	C
structureNr	105037
est cost	0
roadName	Patiya-Boalkhali (Kanongopara) Road
chainage	0.323
width	3.4
constructionYear	1968
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.298166666666667
lon	91.97975
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105037&vRoadID=323&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105037&vRoadID=323&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105037&vRoadID=323&vSurveyYear=2004&vSubdivID=281
