road	N106
km	37.488
type	Arch Masonry
lrpName	LRP039b
name	THANDHA CHOR ARCH MASONRY
length	2.2
condition	D
structureNr	108238
est cost	0.275
roadName	Chittagong-Hathazari-Rangamati Road
chainage	37.488
width	7.7
constructionYear	1960
spans	1
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	22.5535
lon	92.02402777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108238&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108238&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108238&vRoadID=6&vSurveyYear=2004&vSubdivID=570
