road	N106
km	2.521
type	RCC Girder Bridge
lrpName	LRP002c
name	Natunpara Bridge
length	18.78
condition	C
structureNr	121089
est cost	0.024
roadName	Chittagong-Hathazari-Rangamati Road
chainage	2.521
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.4156389 
lon	91.819166 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121089&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121089&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121089&vRoadID=6&vSurveyYear=2013&vSubdivID=270
