road	N106
km	14.371
type	RCC Girder Bridge
lrpName	LRP015a
name	SUBA DAGGA FULL BRIDGE
length	62.9
condition	C
structureNr	107951
est cost	4.41
roadName	Chittagong-Hathazari-Rangamati Road
chainage	14.371
width	6.1
constructionYear	1968
spans	3
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.504638888888888
lon	91.8266111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107951&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107951&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107951&vRoadID=6&vSurveyYear=2004&vSubdivID=270
