road	N106
km	22.823
type	Baily with Steel Deck
lrpName	LRP024c
name	Birilia Steel bridge
length	18.2
condition	A
structureNr	121111
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	22.823
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.533109300804288
lon	91.89654911689009
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121111&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121111&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121111&vRoadID=6&vSurveyYear=2013&vSubdivID=270
