road	N106
km	34.37
type	Box Culvert
lrpName	LRP036a
name	BETBEAINA BOX CULVERT
length	12.3
condition	A
structureNr	108164
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	34.37
width	9.6
constructionYear	1998
spans	2
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	22.545527777777778
lon	92.00033333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108164&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108164&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108164&vRoadID=6&vSurveyYear=2004&vSubdivID=570
