road	N106
km	23.665
type	Box Culvert
lrpName	LRP025b
name	ROYZON BOT TOLA
length	9.4
condition	A
structureNr	109253
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	23.665
width	9.7
constructionYear	1993
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.53516666666667
lon	91.90744444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109253&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109253&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109253&vRoadID=6&vSurveyYear=2004&vSubdivID=270
