road	N106
km	49.015
type	Arch Masonry
lrpName	LRP051b
name	GHAGRA ARCH MASO
length	1
condition	A
structureNr	108210
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	49.015
width	10.3
constructionYear	1969
spans	1
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	22.614444444444445
lon	92.10272222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108210&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108210&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108210&vRoadID=6&vSurveyYear=2004&vSubdivID=570
