road	N106
km	11.152
type	Box Culvert
lrpName	LRP012a
name	11 MILE BOX CULVERT
length	3.8
condition	C
structureNr	107938
est cost	0.275
roadName	Chittagong-Hathazari-Rangamati Road
chainage	11.152
width	7.1
constructionYear	1990
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.490111111111112
lon	91.80805555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107938&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107938&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107938&vRoadID=6&vSurveyYear=2004&vSubdivID=270
