road	N106
km	48.007
type	Arch Masonry
lrpName	LRP050b
name	GARRA ARCH
length	12.9
condition	C
structureNr	108228
est cost	3.69
roadName	Chittagong-Hathazari-Rangamati Road
chainage	48.007
width	6.3
constructionYear	1988
spans	3
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	22.60938888888889
lon	92.09744444444443
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108228&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108228&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108228&vRoadID=6&vSurveyYear=2004&vSubdivID=570
