road	N106
km	8.812
type	Steel Beam & RCC Slab
lrpName	LRP009c
name	Modarhat Bridge
length	13.2
condition	A
structureNr	121092
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	8.812
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.47049966420361
lon	91.8152784730706
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121092&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121092&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121092&vRoadID=6&vSurveyYear=2013&vSubdivID=270
