road	N106
km	22.823
type	Baily with Steel Deck
lrpName	LRP024c
name	BAROLIA BAILEY
length	18
condition	B
structureNr	109240
est cost	0.045
roadName	Chittagong-Hathazari-Rangamati Road
chainage	22.823
width	7.5
constructionYear	1992
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.53355555555556
lon	91.8993888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109240&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109240&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109240&vRoadID=6&vSurveyYear=2004&vSubdivID=270
