road	N106
km	35.678
type	Box Culvert
lrpName	LRP037c
name	SHIKDER PARA CULVERT
length	1.8
condition	A
structureNr	108157
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	35.678
width	10.3
constructionYear	1995
spans	1
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	22.54563888888889
lon	92.01088888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108157&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108157&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108157&vRoadID=6&vSurveyYear=2004&vSubdivID=570
