road	N106
km	52.149
type	Arch Masonry
lrpName	LRP054b
name	MOIS PARA ARCH MASONRY
length	2
condition	B
structureNr	108081
est cost	1.02
roadName	Chittagong-Hathazari-Rangamati Road
chainage	52.149
width	7.3
constructionYear	1965
spans	1
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	22.635694444444443
lon	92.11588888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108081&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108081&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108081&vRoadID=6&vSurveyYear=2004&vSubdivID=570
