road	N106
km	41.503
type	Box Culvert
lrpName	LRP043c
name	SADAKPARA BOX
length	9.4
condition	A
structureNr	108219
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	41.503
width	12.6
constructionYear	2003
spans	2
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	22.58072222222222
lon	92.04880555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108219&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108219&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108219&vRoadID=6&vSurveyYear=2004&vSubdivID=570
