road	N106
km	29.829
type	Arch Masonry
lrpName	LRP031c
name	GODARPUR ARCH MASONARY
length	4
condition	D
structureNr	108013
est cost	25.92
roadName	Chittagong-Hathazari-Rangamati Road
chainage	29.829
width	6
constructionYear	1969
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.53841666666667
lon	91.96680555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108013&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108013&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108013&vRoadID=6&vSurveyYear=2004&vSubdivID=270
