road	N106
km	20.585
type	Steel Beam & RCC Slab
lrpName	LRP022a
name	Boropool Bridge
length	24.69
condition	C
structureNr	121108
est cost	0.398
roadName	Chittagong-Hathazari-Rangamati Road
chainage	20.585
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.5322771 
lon	91.8896386 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121108&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121108&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121108&vRoadID=6&vSurveyYear=2013&vSubdivID=270
