road	N106
km	50.279
type	Arch Masonry
lrpName	LRP052b
name	GAIACHORA ARCH MASONARY
length	1.5
condition	A
structureNr	108221
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	50.279
width	10.3
constructionYear	1990
spans	1
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	22.62291666666667
lon	92.10799999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108221&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108221&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108221&vRoadID=6&vSurveyYear=2004&vSubdivID=570
