road	N106
km	25.861
type	Box Culvert
lrpName	LRP027c
name	DEOPARA
length	6.1
condition	A
structureNr	108049
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	25.861
width	9.6
constructionYear	1986
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.535944444444446
lon	91.92875000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108049&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108049&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108049&vRoadID=6&vSurveyYear=2004&vSubdivID=270
