road	R460
km	17.515
type	Box Culvert
lrpName	LRP018a
name	MIRZAPUR CULVERT
length	6
condition	B
structureNr	104376
est cost	0.3
roadName	Jamalpur-Sherpur-Bangaon Road
chainage	17.515
width	7.4
constructionYear	1974
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.045305555555558
lon	90.02247222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104376&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104376&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104376&vRoadID=119&vSurveyYear=2004&vSubdivID=534
