road	R460
km	19.11
type	Box Culvert
lrpName	LRP019a
name	SHULTANPUR
length	3
condition	A
structureNr	104380
est cost	0
roadName	Jamalpur-Sherpur-Bangaon Road
chainage	19.11
width	8.5
constructionYear	1990
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.059083333333334
lon	90.02672222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104380&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104380&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104380&vRoadID=119&vSurveyYear=2004&vSubdivID=534
