road	R460
km	13.835
type	Box Culvert
lrpName	LRP014a
name	CHAPATALI CULVERT
length	3
condition	A
structureNr	104351
est cost	0
roadName	Jamalpur-Sherpur-Bangaon Road
chainage	13.835
width	8.5
constructionYear	1989
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.017722222222222
lon	90.00475
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104351&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104351&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104351&vRoadID=119&vSurveyYear=2004&vSubdivID=534
