road	R460
km	8.322
type	Box Culvert
lrpName	LRP008a
name	SOYGHORIPARA CULVERT
length	1
condition	A
structureNr	104310
est cost	0.8
roadName	Jamalpur-Sherpur-Bangaon Road
chainage	8.322
width	8.5
constructionYear	1991
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	24.981861111111108
lon	89.98394444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104310&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104310&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104310&vRoadID=119&vSurveyYear=2004&vSubdivID=534
