road	R460
km	12.957
type	Box Culvert
lrpName	LRP013b
name	CHAPATALI
length	3
condition	B
structureNr	104346
est cost	0.1
roadName	Jamalpur-Sherpur-Bangaon Road
chainage	12.957
width	8.5
constructionYear	1989
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.01
lon	90.00677777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104346&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104346&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104346&vRoadID=119&vSurveyYear=2004&vSubdivID=534
