road	R460
km	6.956
type	Box Culvert
lrpName	LRP007b
name	NONDIRBAZAR CULVERT
length	1.5
condition	A
structureNr	104307
est cost	0.5
roadName	Jamalpur-Sherpur-Bangaon Road
chainage	6.956
width	8.5
constructionYear	1990
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	24.98072222222222
lon	89.9705
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104307&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104307&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104307&vRoadID=119&vSurveyYear=2004&vSubdivID=534
