road	R460
km	29.027
type	PC Girder Bridge
lrpName	LRP029a
name	Tinani Bridge
length	103.7
condition	C
structureNr	121790
est cost	0.21
roadName	Jamalpur-Sherpur-Bangaon Road
chainage	29.027
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.1143333 
lon	90.0563056 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121790&vRoadID=119&vSurveyYear=2013&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121790&vRoadID=119&vSurveyYear=2013&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121790&vRoadID=119&vSurveyYear=2013&vSubdivID=534
