road	R460
km	21.461
type	Box Culvert
lrpName	LRP021b
name	BOTTOLI CULVERT
length	7
condition	B
structureNr	104394
est cost	0.3
roadName	Jamalpur-Sherpur-Bangaon Road
chainage	21.461
width	8.5
constructionYear	1989
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.07825
lon	90.03666666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104394&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104394&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104394&vRoadID=119&vSurveyYear=2004&vSubdivID=534
