road	Z7615
km	28.888
type	Box Culvert
lrpName	LRP028a
name	.
length	9.85
condition	C
structureNr	112723
est cost	0.44
roadName	Dacope-Barobaria-Magurkhali-Tala Road
chainage	28.888
width	4.25
constructionYear	1996
spans	2
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-1
lat	22.681
lon	89.31408333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112723&vRoadID=697&vSurveyYear=2004&vSubdivID=317
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112723&vRoadID=697&vSurveyYear=2004&vSubdivID=317
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112723&vRoadID=697&vSurveyYear=2004&vSubdivID=317
