road	Z7615
km	6.378
type	Box Culvert
lrpName	LRP008a
name	.
length	3.55
condition	A
structureNr	112708
est cost	0
roadName	Dacope-Barobaria-Magurkhali-Tala Road
chainage	6.378
width	4.3
constructionYear	1996
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-1
lat	22.617305555555557
lon	89.46327777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112708&vRoadID=697&vSurveyYear=2004&vSubdivID=317
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112708&vRoadID=697&vSurveyYear=2004&vSubdivID=317
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112708&vRoadID=697&vSurveyYear=2004&vSubdivID=317
