road	Z1132
km	1.75
type	RCC Girder Bridge
lrpName	LRP001b
name	.
length	6.8
condition	B
structureNr	118194
est cost	0.2
roadName	Khuruskul Bridge-Chowkoldandi-Eidgah Road
chainage	1.75
width	4.3
constructionYear	2000
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.448
lon	91.99038888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118194&vRoadID=334&vSurveyYear=2006&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118194&vRoadID=334&vSurveyYear=2006&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118194&vRoadID=334&vSurveyYear=2006&vSubdivID=282
