road	R303
km	1.101
type	PC Girder Bridge
lrpName	LRP001a
name	Kamarpara Bridge
length	106.9
condition	B
structureNr	121360
est cost	0.003
roadName	Tongi By-Pass Road
chainage	1.101
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.8919441 
lon	90.3903052 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121360&vRoadID=106&vSurveyYear=2013&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121360&vRoadID=106&vSurveyYear=2013&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121360&vRoadID=106&vSurveyYear=2013&vSubdivID=514
