road	Z2813
km	20.04
type	Box Culvert
lrpName	LRP020a
name	.
length	7.5
condition	A
structureNr	117413
est cost	0
roadName	Sunamganj-Tekerhat-Badaghat-Tahirpur Road
chainage	20.04
width	4
constructionYear	1992
spans	2
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	25.192777777777778
lon	91.22611111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117413&vRoadID=435&vSurveyYear=2006&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117413&vRoadID=435&vSurveyYear=2006&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117413&vRoadID=435&vSurveyYear=2006&vSubdivID=557
