road	R749
km	5.56
type	Truss with Steel Deck
lrpName	LRP005a
name	Golaidari Ghat Bridge
length	111
condition	C
structureNr	118832
est cost	1.139
roadName	Darsana-Mujibnagar Road
chainage	5.56
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Chuadanga
sub-division	Chuadanga
lat	23.5431386 
lon	88.7651111 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118832&vRoadID=155&vSurveyYear=2013&vSubdivID=591
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118832&vRoadID=155&vSurveyYear=2013&vSubdivID=591
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118832&vRoadID=155&vSurveyYear=2013&vSubdivID=591
