road	R749
km	10.754
type	Slab Culvert
lrpName	LRP010c
name	.
length	1.38
condition	A
structureNr	103279
est cost	0
roadName	Darsana-Mujibnagar Road
chainage	10.754
width	9.5
constructionYear	1988
spans	1
zone	Khulna
circle	Jessore
division	Chuadanga
sub-division	Chuadanga
lat	23.563333333333333
lon	88.72222222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103279&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103279&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103279&vRoadID=155&vSurveyYear=2004&vSubdivID=591
