road	R749
km	13.952
type	Box Culvert
lrpName	LRP013b
name	.
length	3.06
condition	A
structureNr	103416
est cost	0
roadName	Darsana-Mujibnagar Road
chainage	13.952
width	8.41
constructionYear	2000
spans	1
zone	Khulna
circle	Jessore
division	Chuadanga
sub-division	Chuadanga
lat	23.578333333333333
lon	88.69944444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103416&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103416&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103416&vRoadID=155&vSurveyYear=2004&vSubdivID=591
