road	R749
km	5.56
type	Baily with Steel Deck
lrpName	LRP005a
name	Golaidari Ghat Bridge
length	111.23
condition	A
structureNr	103224
est cost	0
roadName	Darsana-Mujibnagar Road
chainage	5.56
width	4.06
constructionYear	1995
spans	3
zone	Khulna
circle	Jessore
division	Chuadanga
sub-division	Chuadanga
lat	23.543055555555558
lon	88.765
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103224&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103224&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103224&vRoadID=155&vSurveyYear=2004&vSubdivID=591
