road	R749
km	28.355
type	Box Culvert
lrpName	LRP028c
name	.
length	10.16
condition	A
structureNr	103639
est cost	0
roadName	Darsana-Mujibnagar Road
chainage	28.355
width	9.8
constructionYear	2002
spans	2
zone	Khulna
circle	Jessore
division	Chuadanga
sub-division	Chuadanga
lat	23.664166666666667
lon	88.60416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103639&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103639&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103639&vRoadID=155&vSurveyYear=2004&vSubdivID=591
