road	Z2809
km	0.03
type	Box Culvert
lrpName	LRPSa
name	.
length	6.8
condition	A
structureNr	117605
est cost	0
roadName	Osmani Biman Bandar Road
chainage	0.03
width	11
constructionYear	1998
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.950555555555553
lon	91.86666666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117605&vRoadID=377&vSurveyYear=2006&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117605&vRoadID=377&vSurveyYear=2006&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117605&vRoadID=377&vSurveyYear=2006&vSubdivID=801
