road	Z8913
km	16.54
type	RCC Girder Bridge
lrpName	LRP017b
name	
length	11
condition	C
structureNr	119838
est cost	0.124
roadName	Debirchar-Nazirpur-Lalmohon-Mongolsikder-Tazumuddin Road
chainage	16.54
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Bhola
lat	22.3458608 
lon	90.7919719 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119838&vRoadID=380&vSurveyYear=2013&vSubdivID=336
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119838&vRoadID=380&vSurveyYear=2013&vSubdivID=336
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119838&vRoadID=380&vSurveyYear=2013&vSubdivID=336
