road	N508
km	14.092
type	Slab Culvert
lrpName	LRP015a
name	.
length	2.43
condition	A
structureNr	109622
est cost	0
roadName	Dinajpur-Beldanga Road
chainage	14.092
width	7.85
constructionYear	1987
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.634444444444444
lon	88.63722222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109622&vRoadID=36&vSurveyYear=2004&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109622&vRoadID=36&vSurveyYear=2004&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109622&vRoadID=36&vSurveyYear=2004&vSubdivID=296
