road	Z6856
km	38.851
type	Box Culvert
lrpName	LRP038c
name	.
length	3
condition	A
structureNr	113790
est cost	0
roadName	Manda-Bagmara-Atrai Road
chainage	38.851
width	4.7
constructionYear	1998
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.588055555555556
lon	88.82305555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113790&vRoadID=541&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113790&vRoadID=541&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113790&vRoadID=541&vSurveyYear=2004&vSubdivID=305
